,canon_smiles,good
127,COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1,0
1346,CC[C@@H](CO)NCCN[C@@H](CC)CO.Cl.Cl,0
1279,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,0
1897,COC(=O)C12CCC(C)(C)CC1C1C(=O)C=C3C4(C)C=C(C#N)C(=O)C(C)(C)C4CCC3(C)C1(C)CC2,0
927,Cl.Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,0
980,O=c1ccc2ccc(O)c(O)c2o1,0
1893,CCCC(C)NC(=O)c1ccc(Cl)c(Cl)c1,0
190,COc1ccc2cccc(CCNC(C)=O)c2c1,0
1139,COc1cc(CCc2cc(NC(=O)c3ccc(N4C[C@@H](C)N[C@@H](C)C4)cc3)n[nH]2)cc(OC)c1,0
992,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,0
1884,CN1CCc2c(c3ccccc3n2Cc2ccc(C(=O)NO)cc2)C1,0
1601,CCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O,0
606,Cl.N=c1ccn2c(n1)O[C@@H]1[C@@H](O)[C@@H](CO)O[C@H]12,0
180,COc1ccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@@H](C)O[C@@H](C)C4)nc3n2)cc1CO,0
301,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,0
496,O=C(O)c1cccnc1,0
1920,CC1(C)C=CC(=O)C2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,1
1652,Cc1ccccc1CN1C2=NCCN2C(=O)C2=C1CCN(Cc1ccccc1)C2,0
1606,Cc1cc(-c2ccc(CC(=O)Nc3ccc(-c4cccnc4)cc3)cc2)ccn1,0
1583,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,0
517,CO[C@H]1/C=C/O[C@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0
1913,COC1C=CC23c4cc5c(cc4CN(CC2O)C3C1)OCO5,1
1069,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,0
476,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0
157,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,0
1243,CCCCOc1ccc(CC(=O)NO)cc1,0
1195,Cc1ccc(Sc2cncc3sc(C(N)=O)cc23)cc1,0
16,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0
1535,CCC(=O)c1c(O)cc(O)cc1O,0
1072,Cc1c(CN2CCN(C(=O)[C@H](C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,0
1900,COC(=O)C1(O)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1
546,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,0
658,CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,0
1571,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl,0
1019,NC[C@H](O)c1ccc(O)c(O)c1.O.O=C(O)[C@H](O)[C@@H](O)C(=O)O,0
1607,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0
1504,CCOC(=O)c1ccc(N)cc1,0
959,Cc1cc(C2CCCCC2)n(O)c(=O)c1,0
1814,Cc1cc(N2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2[nH]cnc2n1,0
283,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@@H]4CC[C@]3(C)[C@@H]2OC(C)=O)CCCC1.[Br-],0
797,COc1cc(/C=C/C(=O)O)ccc1O,0
1572,CCN(CC)CCNC(=O)c1ccc(N)cc1.Cl,0
225,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,0
26,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,0
1708,CCOC(=O)c1ccc(NC2CCCCC2)c(N)c1,0
437,Oc1ccc(OCc2ccccc2)cc1,0
1877,CC(C)NCCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)ncnc21,0
1388,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl,0
229,O=c1[nH]c(=O)n([C@H]2CCCO2)cc1F,0
37,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,0
749,Cc1ccccc1-n1c(Cn2nc(-c3cccc(O)c3)c3c(N)ncnc32)nc2cccc(C)c2c1=O,0
1045,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCC5(CC4)OCCO5)c3n2)cc1,0
1398,Nc1ccc(C(=O)[O-])c(O)c1.[Na+],0
469,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,0
1635,COc1ccc(CCC(=O)Nc2nc3ccc(Cl)cc3s2)cc1OC,0
1896,O=C1C(Cl)=C(N2CCOCC2)C(=O)N1c1ccc(Cl)c(Cl)c1,0
687,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1.Cl,0
1779,CC(NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)CF,0
639,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0
1655,N#CSc1cc(SC#N)c(N)nc1N,0
1218,CC(C)c1ccc(NC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1,0
1158,COc1ccc(CNCc2cccc3ccccc23)cc1.Cl,0
1415,CCCCOc1ccc(OCCCN2CCOCC2)cc1.Cl,0
1527,COc1c2ccoc2cc2oc(=O)ccc12,0
1600,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)C=C2,0
1300,Br.NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,0
1759,Cc1ccc(NCCCc2ccccc2)c(N)c1,0
800,CN(C)Cc1c[nH]c2ccccc12,0
160,C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@H]2CC[C@]2(C)[C@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12,0
956,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,0
1186,Nc1nc(N)c2nc(-c3cccc(O)c3)cnc2n1,0
821,COc1cc(O)cc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]4O)cc3O2)c1,0
1625,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,0
877,O=C1c2c(O)cc(O)cc2O[C@H](c2cc(O)c(O)c(O)c2)[C@H]1O,0
913,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,0
152,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,0
1816,COc1ccc(-n2c(SCCCN3C(=O)c4cccc5cccc(c45)C3=O)nnc2-c2ccncc2)cc1,0
1823,CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,0
509,CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21,0
1135,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,0
1250,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)[N-]c1onc(C)c1Cl)OCO2.[Na+],0
1608,CC(=O)N1CCN(CCOc2ccc(C3CCN(C4=Nn5c(nnc5C(F)(F)F)CC4)CC3)cc2)CC1,0
103,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CC1,1
1445,CC(C)NCC(O)c1ccccc1Cl.Cl,0
1443,OC[C@H](O)CN1CCN(c2ccccc2)CC1,0
586,C=CCc1cc(OC)c(O)c(C(=O)NCCO)c1,0
1706,O=C(Nc1cccc(C(F)(F)F)c1)Nc1cc(S(=O)(=O)NC2CC2)ccc1-c1ccsc1,0
1143,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,0
53,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,0
151,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0
403,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12.O=C(O)c1ccccc1,0
1872,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,0
207,COC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,0
1827,O=C(O)CC1CC(c2ccccc2)=NO1,0
1122,O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)cc2Cl)nc1C(F)(F)F,0
1690,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3n2)cc1,0
8,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,0
1014,CC(=O)OCC(=O)[C@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@H](O)C[C@@]12C,0
1733,Cc1ccc(C(=O)NCCCCCC(=O)Nc2ccccc2N)cc1,0
1060,O=C1NC(=O)/C(=C/c2ccc3c(c2)OC(F)(F)O3)S1,0
452,CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1.Cl,0
253,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,0
1327,CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0
896,CNCC(O)c1ccc(O)cc1.Cl,0
1674,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,0
880,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,0
1595,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1snnc1-c1ccccc1)C1CCCCC1,0
1821,Cc1cc(C)c(S(=O)(=O)n2cc(C)cc2C)c(C)c1,0
623,CCCCOc1c(C(=O)c2c(F)cc(C)cc2F)cnc2[nH]ncc12,0
345,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,0
1645,O=c1ncccn1[C@@H]1O[C@H](CO)[C@H](O)[C@@H]1O,0
262,C/C(=C\c1csc(C)n1)[C@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@H](O)CC(=O)O1,0
1321,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,0
1438,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2C[C@H](C)C[C@@H](C)C2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H]1CO[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,0
150,Cc1nc2ccc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)cc2c(=O)[nH]1,0
472,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,0
640,CS(=O)(=O)O.Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,0
1911,CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,1
1815,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(C(=O)NC(C)(C)C)N(C=O)Cc1ccc(Cl)cc1,0
550,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,0
928,Cl.N=C(N)NC(=N)N1CCOCC1,0
488,O=S(=O)([O-])CCS.[Na+],0
1818,Cc1cc(C)c(-c2csc(NC(=O)c3ccccc3)n2)c(C)c1,0
1171,COc1ccc2c(c1)c(CC(=O)N1CCOCC1)c(C)n2C(=O)c1ccc(Cl)cc1,0
146,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,0
1647,CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)cccc2s1,0
1858,O=C(O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,0
402,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,0
954,CNC[C@H](O)c1ccc(O)c(O)c1,0
1810,NC(=S)NN=Cc1ncccc1N,0
659,O=C(CS(=O)Cc1ccco1)NC/C=C\COc1cc(CN2CCCCC2)ccn1,0
1372,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@@H]3CC[C@@]21C,0
463,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@H]2[C@H](O)C[C@@]2(C)[C@H]1CC[C@@]2(O)C(=O)CO,0
1349,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,0
186,CC(C)(C)c1cc(C=C(C#N)C#N)cc(Br)c1O,0
1147,CC(=O)O.Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,0
1224,Cc1cc(C)c2c(c1)[C@@H](N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1)CCCN2C[C@H]1CC[C@H](C(=O)O)CC1,0
608,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0
143,CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O,0
751,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N/Nc1cccc(-c2cccc(C(=O)O)c2)c1O,0
1534,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1.[Na+],0
981,CC[C@H]1OC(=O)[C@H](C)[C@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0
197,C=C1[C@H](CO)[C@@H](O)C[C@@H]1n1cnc2c(=O)nc(N)[nH]c21.O,0
1633,Oc1ccc2ccccc2c1SSc1c(O)ccc2ccccc12,0
883,C=C1C[C@@]2(O)O[C@@]3(C[C@H]2C(C)C)[C@H](C)CC[C@@H]13,0
279,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,0
293,Cc1cc(Cl)ccc1OCCCC(=O)NO,0
1760,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O,0
400,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0
122,O=C(O)Cn1nnc(-c2cc(N3CCC(Oc4cc(F)ccc4Br)CC3)no2)n1,0
1207,Cn1cc(-c2[nH]c3cc(NC(=O)[C@H](N)C4CCCCC4)cc4c3c2C=NNC4=O)cn1,0
202,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,0
1462,CCO.C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.Cl.Cl.O,0
835,O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,0
246,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1.O=C(O)/C=C/C(=O)O,0
1439,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1.O=C(O)/C=C/C(=O)O,0
1833,CCOc1cc(N2CCC(O)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,0
1813,Cc1cc([N+](=O)[O-])ccc1NS(=O)(=O)c1cc(Cl)ccc1Cl,0
1153,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(I)cc1,0
1661,CNCc1ccc(C)c(NC(=O)c2ccc(Nc3nc(-c4ccccc4)c4ccccc4n3)cc2)c1,0
1426,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,0
384,O=C(NOCC(O)CO)c1cc(Br)c(F)c(F)c1Nc1ccc(I)cc1F,0
1697,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,0
854,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O.Cl,0
1589,CC(C)(C)/[N+]([O-])=C/c1ccc(S(=O)(=O)[O-])cc1S(=O)(=O)[O-].[Na+].[Na+],0
219,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,0
641,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,0
1,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-],0
112,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,0
698,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12.Cl,0
1845,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)NCCCCCCNC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C)NC)C1CCCCC1)C(c1ccccc1)c1ccccc1)C(c1ccccc1)c1ccccc1)C1CCCCC1,0
951,CNCCCC12CCC(c3ccccc31)c1ccccc12.Cl,0
1648,Nc1nccc2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@@H]1O,0
1636,COc1cccc(-c2cc(F)ccc2[C@H]2Cc3nc(N)nc(C)c3C(=O)N2)n1,0
1689,O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N/O,1
1410,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O,0
1409,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1.Cl,0
1533,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1.O=C(O)CCC(=O)O,0
1291,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,0
1745,CCn1c2ccccc2c2cc(Nc3ccnc(NCCCN4CCOCC4)n3)ccc21,0
441,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O,0
1520,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,0
1136,CCCCOc1ccc(C(=O)Nc2ccc(F)cc2F)cc1,0
1256,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,0
1798,CC(C)(C)c1ccc(-c2nc3ccccc3[nH]2)cc1,0
1631,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@H](n3cnnn3)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,0
1397,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[Br-].[Br-],0
663,CCOC(=O)c1c(C)n(C)c2ccc(O)cc12,0
1771,O=C(O)c1ccc(N2C(=O)C(=Cc3ccc(-c4ccc([N+](=O)[O-])cc4)o3)C=C2c2ccccc2)cc1,0
1257,COc1cc(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC.O=C(O)/C=C\C(=O)O,0
1711,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,0
317,O=C(NCc1ccccc1)c1csc(Nc2ccncn2)n1,0
648,CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,0
1434,CC(C)CC(N)=O,0
1479,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,0
709,C[C@@H]1C(SC2CN(C3=NCCS3)C2)=C(C(=O)OCOC(=O)C(C)(C)C)N2C(=O)[C@H]([C@@H](C)O)[C@H]12,0
1382,CC(C)[C@H](N)C(=O)OCC(CO)OCN1C=NC2C(=O)NC(N)=NC21.Cl,0
1282,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2.O=C(O)/C=C/C(=O)O,0
972,CN1[C@@H]2C[C@@H](O)C[C@H]1[C@@H]1O[C@@H]12,0
627,COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1.COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1.O=C(O)/C=C/C(=O)O,0
632,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,0
1306,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12.Cl,0
1400,[O-][n+]1ccccc1[S-].[O-][n+]1ccccc1[S-].[Zn+2],0
1408,COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC.Cl.Cl,0
1248,CC(C)(OCc1nn(Cc2ccccc2)c2ccccc12)C(=O)O,0
1881,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1,0
1254,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.C[C@@H](O[C@H]1OCCN(Cc2nn(P(=O)(O)O)c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0
1496,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Cl,0
1371,CC(=O)/N=c1\sc(S(N)(=O)=O)nn1C,0
1529,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0
1663,O=C1CC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,0
1354,O=S(=O)(O)NC1CCCCC1,0
1855,CS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1,0
1832,c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CCOCC4)cc3)c2n1,0
1643,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2,0
1784,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,0
795,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,0
645,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1.Cl,0
1012,CC#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](c3ccc(N(C)C)cc3)C[C@@]21C,0
1775,CC(C)CC(NC(=O)C1OC1C(=O)O)C(=O)NCCCCN=C(N)N,0
556,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1.Cl,0
681,C#CCN[C@H]1CCc2ccccc21.CS(=O)(=O)O,0
577,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+],0
1109,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,0
1266,Cc1cccc(C(C)c2c[nH]cn2)c1C.Cl,0
1722,O=C(Nc1cc(C(F)(F)F)ccc1N1CCCCC1)c1ccncc1,0
1183,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(F)cc2)cc1,0
524,CC(=O)OCC[N+](C)(C)C.[Cl-],0
1059,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,0
540,Oc1c(Cl)cc(Cl)c2cccnc12,0
1194,CC1=CC(=O)NS(=O)(=O)O1.[K],0
1678,COc1c(C)c(C(=O)c2ccc(N)c(C(=O)O[Na])c2)n2ccccc12,0
748,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,0
1787,CN([C@@H](Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N1CCN(c2ccccc2)CC1)S(=O)(=O)c1cccc2cnccc12,0
1430,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O[Na])C(C)(C)S[C@@H]12.O,0
484,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0
95,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,0
1020,Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(C[C@@H](O)CO)cnc21,0
563,CN/C(=C/[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,0
1264,CCN(CCCc1ccccc1)CCCc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0
742,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,0
863,OCc1ccc(O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,0
1598,CC(C)(C)NS(=O)(=O)c1cncc(-c2cc(F)c3nc(N)nn3c2)c1,0
1714,COc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2C[C@H](C)N2CCOCC2)cc1Cl,0
